index	ROIName7	R	A	S	ROILabel17	ROIName17	name
829	7Networks_RH_Limbic_TempPole_4	40	-10	-34	817	17Networks_RH_LimbicA_TempPole_4	7Networks_RH_Limbic_TempPole_4
830	7Networks_RH_Limbic_TempPole_5	32	-10	-36	818	17Networks_RH_LimbicA_TempPole_5	7Networks_RH_Limbic_TempPole_5
831	7Networks_RH_Limbic_TempPole_6	20	0	-32	819	17Networks_RH_LimbicA_TempPole_6	7Networks_RH_Limbic_TempPole_6
832	7Networks_RH_Limbic_TempPole_7	24	8	-32	820	17Networks_RH_LimbicA_TempPole_7	7Networks_RH_Limbic_TempPole_7
833	7Networks_RH_Limbic_TempPole_8	50	-20	-30	821	17Networks_RH_LimbicA_TempPole_8	7Networks_RH_Limbic_TempPole_8
834	7Networks_RH_Limbic_TempPole_9	42	-20	-26	822	17Networks_RH_LimbicA_TempPole_9	7Networks_RH_Limbic_TempPole_9
835	7Networks_RH_Limbic_TempPole_10	38	20	-32	823	17Networks_RH_LimbicA_TempPole_10	7Networks_RH_Limbic_TempPole_10
836	7Networks_RH_Limbic_TempPole_11	60	-20	-30	824	17Networks_RH_LimbicA_TempPole_11	7Networks_RH_Limbic_TempPole_11
837	7Networks_RH_Limbic_TempPole_12	22	-12	-30	825	17Networks_RH_LimbicA_TempPole_12	7Networks_RH_Limbic_TempPole_12
838	7Networks_RH_Limbic_TempPole_13	44	-30	-22	826	17Networks_RH_LimbicA_TempPole_13	7Networks_RH_Limbic_TempPole_13
839	7Networks_RH_Limbic_TempPole_14	32	10	-28	827	17Networks_RH_LimbicA_TempPole_14	7Networks_RH_Limbic_TempPole_14
840	7Networks_RH_Limbic_TempPole_15	34	-22	-26	975	17Networks_RH_DefaultC_PHC_1	7Networks_RH_Limbic_TempPole_15
841	7Networks_RH_Limbic_TempPole_16	22	-22	-24	976	17Networks_RH_DefaultC_PHC_2	7Networks_RH_Limbic_TempPole_16
842	7Networks_RH_Limbic_TempPole_17	42	12	-22	828	17Networks_RH_LimbicA_TempPole_15	7Networks_RH_Limbic_TempPole_17
843	7Networks_RH_Cont_Par_1	60	-46	32	863	17Networks_RH_ContB_IPL_2	7Networks_RH_Cont_Par_1
844	7Networks_RH_Cont_Par_2	58	-46	40	864	17Networks_RH_ContB_IPL_3	7Networks_RH_Cont_Par_2
845	7Networks_RH_Cont_Par_3	58	-38	38	774	17Networks_RH_SalVentAttnB_IPL_4	7Networks_RH_Cont_Par_3
846	7Networks_RH_Cont_Par_4	40	-76	42	865	17Networks_RH_ContB_IPL_4	7Networks_RH_Cont_Par_4
847	7Networks_RH_Cont_Par_5	56	-50	46	867	17Networks_RH_ContB_IPL_6	7Networks_RH_Cont_Par_5
848	7Networks_RH_Cont_Par_6	60	-32	50	832	17Networks_RH_ContA_IPS_2	7Networks_RH_Cont_Par_6
849	7Networks_RH_Cont_Par_7	56	-42	48	868	17Networks_RH_ContB_IPL_7	7Networks_RH_Cont_Par_7
850	7Networks_RH_Cont_Par_8	48	-58	54	870	17Networks_RH_ContB_IPL_9	7Networks_RH_Cont_Par_8
851	7Networks_RH_Cont_Par_9	54	-34	50	833	17Networks_RH_ContA_IPS_3	7Networks_RH_Cont_Par_9
852	7Networks_RH_Cont_Par_10	50	-44	50	871	17Networks_RH_ContB_IPL_10	7Networks_RH_Cont_Par_10
853	7Networks_RH_Cont_Par_11	48	-50	54	872	17Networks_RH_ContB_IPL_11	7Networks_RH_Cont_Par_11
854	7Networks_RH_Cont_Par_12	48	-40	46	834	17Networks_RH_ContA_IPS_4	7Networks_RH_Cont_Par_12
855	7Networks_RH_Cont_Par_13	38	-68	50	835	17Networks_RH_ContA_IPS_5	7Networks_RH_Cont_Par_13
856	7Networks_RH_Cont_Par_14	42	-58	50	873	17Networks_RH_ContB_IPL_12	7Networks_RH_Cont_Par_14
857	7Networks_RH_Cont_Par_15	44	-48	46	838	17Networks_RH_ContA_IPS_8	7Networks_RH_Cont_Par_15
858	7Networks_RH_Cont_Par_16	44	-40	44	839	17Networks_RH_ContA_IPS_9	7Networks_RH_Cont_Par_16
859	7Networks_RH_Cont_Par_17	36	-52	42	841	17Networks_RH_ContA_IPS_11	7Networks_RH_Cont_Par_17
860	7Networks_RH_Cont_Temp_1	60	-28	-24	857	17Networks_RH_ContB_Temp_1	7Networks_RH_Cont_Temp_1
861	7Networks_RH_Cont_Temp_2	60	-38	-18	859	17Networks_RH_ContB_Temp_3	7Networks_RH_Cont_Temp_2
862	7Networks_RH_Cont_Temp_3	64	-40	-10	861	17Networks_RH_ContB_Temp_5	7Networks_RH_Cont_Temp_3
863	7Networks_RH_Cont_Temp_4	66	-46	-2	830	17Networks_RH_ContA_Temp_2	7Networks_RH_Cont_Temp_4
864	7Networks_RH_Cont_PFCv_1	34	20	-6	784	17Networks_RH_SalVentAttnB_Ins_2	7Networks_RH_Cont_PFCv_1
865	7Networks_RH_Cont_PFCv_2	34	26	-8	785	17Networks_RH_SalVentAttnB_Ins_3	7Networks_RH_Cont_PFCv_2
866	7Networks_RH_Cont_PFCl_1	24	40	-16	806	17Networks_RH_LimbicB_OFC_9	7Networks_RH_Cont_PFCl_1
867	7Networks_RH_Cont_PFCl_2	28	52	-14	886	17Networks_RH_ContB_PFClv_2	7Networks_RH_Cont_PFCl_2
868	7Networks_RH_Cont_PFCl_3	40	52	-12	887	17Networks_RH_ContB_PFClv_3	7Networks_RH_Cont_PFCl_3
869	7Networks_RH_Cont_PFCl_4	32	58	-2	888	17Networks_RH_ContB_PFClv_4	7Networks_RH_Cont_PFCl_4
870	7Networks_RH_Cont_PFCl_5	44	50	-4	889	17Networks_RH_ContB_PFClv_5	7Networks_RH_Cont_PFCl_5
871	7Networks_RH_Cont_PFCl_6	24	62	2	890	17Networks_RH_ContB_PFClv_6	7Networks_RH_Cont_PFCl_6
872	7Networks_RH_Cont_PFCl_7	50	40	4	781	17Networks_RH_SalVentAttnB_PFClv_1	7Networks_RH_Cont_PFCl_7
873	7Networks_RH_Cont_PFCl_8	40	50	6	782	17Networks_RH_SalVentAttnB_PFClv_2	7Networks_RH_Cont_PFCl_8
874	7Networks_RH_Cont_PFCl_9	32	56	10	891	17Networks_RH_ContB_PFClv_7	7Networks_RH_Cont_PFCl_9
875	7Networks_RH_Cont_PFCl_10	54	30	14	844	17Networks_RH_ContA_PFCl_1	7Networks_RH_Cont_PFCl_10
876	7Networks_RH_Cont_PFCl_11	26	60	14	892	17Networks_RH_ContB_PFClv_8	7Networks_RH_Cont_PFCl_11
877	7Networks_RH_Cont_PFCl_12	42	38	12	845	17Networks_RH_ContA_PFCl_2	7Networks_RH_Cont_PFCl_12
878	7Networks_RH_Cont_PFCl_13	54	18	20	846	17Networks_RH_ContA_PFCl_3	7Networks_RH_Cont_PFCl_13
879	7Networks_RH_Cont_PFCl_14	42	48	18	775	17Networks_RH_SalVentAttnB_PFCl_1	7Networks_RH_Cont_PFCl_14
880	7Networks_RH_Cont_PFCl_15	46	28	22	848	17Networks_RH_ContA_PFCl_5	7Networks_RH_Cont_PFCl_15
881	7Networks_RH_Cont_PFCl_16	44	18	24	849	17Networks_RH_ContA_PFCl_6	7Networks_RH_Cont_PFCl_16
882	7Networks_RH_Cont_PFCl_17	24	56	26	777	17Networks_RH_SalVentAttnB_PFCl_3	7Networks_RH_Cont_PFCl_17
883	7Networks_RH_Cont_PFCl_18	46	36	26	850	17Networks_RH_ContA_PFCl_7	7Networks_RH_Cont_PFCl_18
884	7Networks_RH_Cont_PFCl_19	38	42	30	778	17Networks_RH_SalVentAttnB_PFCl_4	7Networks_RH_Cont_PFCl_19
885	7Networks_RH_Cont_PFCl_20	50	24	32	874	17Networks_RH_ContB_PFCld_1	7Networks_RH_Cont_PFCl_20
886	7Networks_RH_Cont_PFCl_21	42	18	30	852	17Networks_RH_ContA_PFCl_9	7Networks_RH_Cont_PFCl_21
887	7Networks_RH_Cont_PFCl_22	44	30	36	875	17Networks_RH_ContB_PFCld_2	7Networks_RH_Cont_PFCl_22
888	7Networks_RH_Cont_PFCl_23	36	8	34	853	17Networks_RH_ContA_PFCl_10	7Networks_RH_Cont_PFCl_23
889	7Networks_RH_Cont_PFCl_24	36	36	40	780	17Networks_RH_SalVentAttnB_PFCl_6	7Networks_RH_Cont_PFCl_24
890	7Networks_RH_Cont_PFCl_25	48	16	40	876	17Networks_RH_ContB_PFCld_3	7Networks_RH_Cont_PFCl_25
891	7Networks_RH_Cont_PFCl_26	40	10	46	877	17Networks_RH_ContB_PFCld_4	7Networks_RH_Cont_PFCl_26
892	7Networks_RH_Cont_PFCl_27	42	24	48	878	17Networks_RH_ContB_PFCld_5	7Networks_RH_Cont_PFCl_27
893	7Networks_RH_Cont_PFCl_28	32	30	46	879	17Networks_RH_ContB_PFCld_6	7Networks_RH_Cont_PFCl_28
894	7Networks_RH_Cont_PFCl_29	44	6	50	880	17Networks_RH_ContB_PFCld_7	7Networks_RH_Cont_PFCl_29
895	7Networks_RH_Cont_PFCl_30	38	10	58	881	17Networks_RH_ContB_PFCld_8	7Networks_RH_Cont_PFCl_30
896	7Networks_RH_Cont_PFCl_31	30	16	54	882	17Networks_RH_ContB_PFCld_9	7Networks_RH_Cont_PFCl_31
897	7Networks_RH_Cont_PFCl_32	24	16	46	883	17Networks_RH_ContB_PFCld_10	7Networks_RH_Cont_PFCl_32
898	7Networks_RH_Cont_PFCl_33	20	18	62	884	17Networks_RH_ContB_PFCld_11	7Networks_RH_Cont_PFCl_33
899	7Networks_RH_Cont_PFCl_34	24	8	62	843	17Networks_RH_ContA_PFCd_1	7Networks_RH_Cont_PFCl_34
900	7Networks_RH_Cont_pCun_1	14	-68	36	897	17Networks_RH_ContC_pCun_2	7Networks_RH_Cont_pCun_1
901	7Networks_RH_Cont_pCun_3	14	-76	44	899	17Networks_RH_ContC_pCun_4	7Networks_RH_Cont_pCun_3
902	7Networks_RH_Cont_pCun_5	6	-74	46	902	17Networks_RH_ContC_pCun_7	7Networks_RH_Cont_pCun_5
903	7Networks_RH_Cont_Cing_1	6	-22	26	908	17Networks_RH_ContC_Cingp_2	7Networks_RH_Cont_Cing_1
904	7Networks_RH_Cont_Cing_2	6	8	28	855	17Networks_RH_ContA_Cingm_1	7Networks_RH_Cont_Cing_2
905	7Networks_RH_Cont_Cing_3	6	-32	26	909	17Networks_RH_ContC_Cingp_3	7Networks_RH_Cont_Cing_3
906	7Networks_RH_Cont_Cing_4	6	0	30	856	17Networks_RH_ContA_Cingm_2	7Networks_RH_Cont_Cing_4
907	7Networks_RH_Cont_Cing_5	6	-16	30	910	17Networks_RH_ContC_Cingp_4	7Networks_RH_Cont_Cing_5
908	7Networks_RH_Cont_PFCmp_1	8	36	20	792	17Networks_RH_SalVentAttnB_PFCmp_1	7Networks_RH_Cont_PFCmp_1
909	7Networks_RH_Cont_PFCmp_2	10	28	28	794	17Networks_RH_SalVentAttnB_PFCmp_3	7Networks_RH_Cont_PFCmp_2
910	7Networks_RH_Cont_PFCmp_3	6	36	32	893	17Networks_RH_ContB_PFCmp_1	7Networks_RH_Cont_PFCmp_3
911	7Networks_RH_Cont_PFCmp_4	4	38	48	894	17Networks_RH_ContB_PFCmp_2	7Networks_RH_Cont_PFCmp_4
912	7Networks_RH_Cont_PFCmp_5	6	26	48	895	17Networks_RH_ContB_PFCmp_3	7Networks_RH_Cont_PFCmp_5
913	7Networks_RH_Default_Par_1	58	-48	10	995	17Networks_RH_TempPar_17	7Networks_RH_Default_Par_1
914	7Networks_RH_Default_Par_2	52	-44	18	999	17Networks_RH_TempPar_21	7Networks_RH_Default_Par_2
915	7Networks_RH_Default_Par_3	48	-58	20	670	17Networks_RH_DorsAttnA_ParOcc_4	7Networks_RH_Default_Par_3
916	7Networks_RH_Default_Par_4	50	-50	18	913	17Networks_RH_DefaultA_IPL_1	7Networks_RH_Default_Par_4
917	7Networks_RH_Default_Par_5	56	-46	22	914	17Networks_RH_DefaultA_IPL_2	7Networks_RH_Default_Par_5
918	7Networks_RH_Default_Par_6	50	-64	26	969	17Networks_RH_DefaultC_IPL_1	7Networks_RH_Default_Par_6
919	7Networks_RH_Default_Par_7	54	-42	28	771	17Networks_RH_SalVentAttnB_IPL_1	7Networks_RH_Default_Par_7
920	7Networks_RH_Default_Par_8	46	-54	28	915	17Networks_RH_DefaultA_IPL_3	7Networks_RH_Default_Par_8
921	7Networks_RH_Default_Par_9	58	-52	24	916	17Networks_RH_DefaultA_IPL_4	7Networks_RH_Default_Par_9
922	7Networks_RH_Default_Par_10	54	-46	32	862	17Networks_RH_ContB_IPL_1	7Networks_RH_Default_Par_10
923	7Networks_RH_Default_Par_11	48	-60	34	917	17Networks_RH_DefaultA_IPL_5	7Networks_RH_Default_Par_11
924	7Networks_RH_Default_Par_12	48	-68	36	918	17Networks_RH_DefaultA_IPL_6	7Networks_RH_Default_Par_12
925	7Networks_RH_Default_Par_13	56	-54	34	919	17Networks_RH_DefaultA_IPL_7	7Networks_RH_Default_Par_13
926	7Networks_RH_Default_Par_14	48	-62	42	920	17Networks_RH_DefaultA_IPL_8	7Networks_RH_Default_Par_14
927	7Networks_RH_Default_Par_15	52	-58	44	866	17Networks_RH_ContB_IPL_5	7Networks_RH_Default_Par_15
928	7Networks_RH_Default_Par_16	44	-68	48	869	17Networks_RH_ContB_IPL_8	7Networks_RH_Default_Par_16
929	7Networks_RH_Default_Temp_1	48	10	-36	951	17Networks_RH_DefaultB_AntTemp_1	7Networks_RH_Default_Temp_1
930	7Networks_RH_Default_Temp_2	50	0	-32	952	17Networks_RH_DefaultB_AntTemp_2	7Networks_RH_Default_Temp_2
931	7Networks_RH_Default_Temp_3	60	-8	-24	953	17Networks_RH_DefaultB_AntTemp_3	7Networks_RH_Default_Temp_3
932	7Networks_RH_Default_Temp_4	52	8	-26	954	17Networks_RH_DefaultB_AntTemp_4	7Networks_RH_Default_Temp_4
933	7Networks_RH_Default_Temp_5	48	18	-22	979	17Networks_RH_TempPar_1	7Networks_RH_Default_Temp_5
934	7Networks_RH_Default_Temp_6	58	-4	-18	911	17Networks_RH_DefaultA_Temp_1	7Networks_RH_Default_Temp_6
935	7Networks_RH_Default_Temp_7	64	-24	-16	858	17Networks_RH_ContB_Temp_2	7Networks_RH_Default_Temp_7
936	7Networks_RH_Default_Temp_8	66	-12	-12	912	17Networks_RH_DefaultA_Temp_2	7Networks_RH_Default_Temp_8
937	7Networks_RH_Default_Temp_9	54	4	-14	980	17Networks_RH_TempPar_2	7Networks_RH_Default_Temp_9
938	7Networks_RH_Default_Temp_10	68	-30	-12	860	17Networks_RH_ContB_Temp_4	7Networks_RH_Default_Temp_10
939	7Networks_RH_Default_Temp_11	50	-8	-12	981	17Networks_RH_TempPar_3	7Networks_RH_Default_Temp_11
940	7Networks_RH_Default_Temp_12	64	-22	-8	948	17Networks_RH_DefaultB_Temp_1	7Networks_RH_Default_Temp_12
941	7Networks_RH_Default_Temp_13	50	-18	-10	982	17Networks_RH_TempPar_4	7Networks_RH_Default_Temp_13
942	7Networks_RH_Default_Temp_14	54	-26	-6	949	17Networks_RH_DefaultB_Temp_2	7Networks_RH_Default_Temp_14
943	7Networks_RH_Default_Temp_15	64	-34	-2	950	17Networks_RH_DefaultB_Temp_3	7Networks_RH_Default_Temp_15
944	7Networks_RH_Default_Temp_16	48	-22	-4	985	17Networks_RH_TempPar_7	7Networks_RH_Default_Temp_16
945	7Networks_RH_Default_Temp_17	48	-30	0	987	17Networks_RH_TempPar_9	7Networks_RH_Default_Temp_17
946	7Networks_RH_Default_Temp_18	56	-38	0	988	17Networks_RH_TempPar_10	7Networks_RH_Default_Temp_18
947	7Networks_RH_Default_PFCv_1	28	18	-20	804	17Networks_RH_LimbicB_OFC_7	7Networks_RH_Default_PFCv_1
948	7Networks_RH_Default_PFCv_2	32	20	-12	783	17Networks_RH_SalVentAttnB_Ins_1	7Networks_RH_Default_PFCv_2
949	7Networks_RH_Default_PFCv_3	36	26	-20	963	17Networks_RH_DefaultB_PFCv_1	7Networks_RH_Default_PFCv_3
950	7Networks_RH_Default_PFCv_4	36	38	-12	885	17Networks_RH_ContB_PFClv_1	7Networks_RH_Default_PFCv_4
951	7Networks_RH_Default_PFCv_5	42	26	-14	964	17Networks_RH_DefaultB_PFCv_2	7Networks_RH_Default_PFCv_5
952	7Networks_RH_Default_PFCv_6	48	34	-14	965	17Networks_RH_DefaultB_PFCv_3	7Networks_RH_Default_PFCv_6
953	7Networks_RH_Default_PFCv_7	42	26	-6	786	17Networks_RH_SalVentAttnB_Ins_4	7Networks_RH_Default_PFCv_7
954	7Networks_RH_Default_PFCv_8	50	34	-6	966	17Networks_RH_DefaultB_PFCv_4	7Networks_RH_Default_PFCv_8
955	7Networks_RH_Default_PFCv_9	52	30	2	967	17Networks_RH_DefaultB_PFCv_5	7Networks_RH_Default_PFCv_9
956	7Networks_RH_Default_PFCv_10	56	22	10	968	17Networks_RH_DefaultB_PFCv_6	7Networks_RH_Default_PFCv_10
957	7Networks_RH_Default_PFCdPFCm_1	6	46	-12	938	17Networks_RH_DefaultA_PFCm_1	7Networks_RH_Default_PFCdPFCm_1
958	7Networks_RH_Default_PFCdPFCm_2	6	34	-6	939	17Networks_RH_DefaultA_PFCm_2	7Networks_RH_Default_PFCdPFCm_2
959	7Networks_RH_Default_PFCdPFCm_3	8	52	-4	940	17Networks_RH_DefaultA_PFCm_3	7Networks_RH_Default_PFCdPFCm_3
960	7Networks_RH_Default_PFCdPFCm_4	8	68	0	941	17Networks_RH_DefaultA_PFCm_4	7Networks_RH_Default_PFCdPFCm_4
961	7Networks_RH_Default_PFCdPFCm_5	10	46	0	942	17Networks_RH_DefaultA_PFCm_5	7Networks_RH_Default_PFCdPFCm_5
962	7Networks_RH_Default_PFCdPFCm_6	18	68	10	943	17Networks_RH_DefaultA_PFCm_6	7Networks_RH_Default_PFCdPFCm_6
963	7Networks_RH_Default_PFCdPFCm_7	8	42	6	944	17Networks_RH_DefaultA_PFCm_7	7Networks_RH_Default_PFCdPFCm_7
964	7Networks_RH_Default_PFCdPFCm_8	8	58	10	945	17Networks_RH_DefaultA_PFCm_8	7Networks_RH_Default_PFCdPFCm_8
965	7Networks_RH_Default_PFCdPFCm_9	6	30	14	946	17Networks_RH_DefaultA_PFCm_9	7Networks_RH_Default_PFCdPFCm_9
966	7Networks_RH_Default_PFCdPFCm_10	16	64	20	955	17Networks_RH_DefaultB_PFCd_1	7Networks_RH_Default_PFCdPFCm_10
967	7Networks_RH_Default_PFCdPFCm_11	8	46	22	947	17Networks_RH_DefaultA_PFCm_10	7Networks_RH_Default_PFCdPFCm_11
968	7Networks_RH_Default_PFCdPFCm_12	6	20	22	797	17Networks_RH_SalVentAttnB_Cinga_1	7Networks_RH_Default_PFCdPFCm_12
969	7Networks_RH_Default_PFCdPFCm_13	6	58	28	956	17Networks_RH_DefaultB_PFCd_2	7Networks_RH_Default_PFCdPFCm_13
970	7Networks_RH_Default_PFCdPFCm_14	16	54	36	957	17Networks_RH_DefaultB_PFCd_3	7Networks_RH_Default_PFCdPFCm_14
971	7Networks_RH_Default_PFCdPFCm_15	4	46	36	958	17Networks_RH_DefaultB_PFCd_4	7Networks_RH_Default_PFCdPFCm_15
972	7Networks_RH_Default_PFCdPFCm_16	20	46	36	921	17Networks_RH_DefaultA_PFCd_1	7Networks_RH_Default_PFCdPFCm_16
973	7Networks_RH_Default_PFCdPFCm_17	26	34	34	922	17Networks_RH_DefaultA_PFCd_2	7Networks_RH_Default_PFCdPFCm_17
974	7Networks_RH_Default_PFCdPFCm_18	10	48	48	959	17Networks_RH_DefaultB_PFCd_5	7Networks_RH_Default_PFCdPFCm_18
975	7Networks_RH_Default_PFCdPFCm_19	22	40	46	923	17Networks_RH_DefaultA_PFCd_3	7Networks_RH_Default_PFCdPFCm_19
976	7Networks_RH_Default_PFCdPFCm_20	26	28	42	924	17Networks_RH_DefaultA_PFCd_4	7Networks_RH_Default_PFCdPFCm_20
977	7Networks_RH_Default_PFCdPFCm_21	14	34	56	960	17Networks_RH_DefaultB_PFCd_6	7Networks_RH_Default_PFCdPFCm_21
978	7Networks_RH_Default_PFCdPFCm_22	24	26	54	925	17Networks_RH_DefaultA_PFCd_5	7Networks_RH_Default_PFCdPFCm_22
979	7Networks_RH_Default_PFCdPFCm_23	6	24	60	961	17Networks_RH_DefaultB_PFCd_7	7Networks_RH_Default_PFCdPFCm_23
980	7Networks_RH_Default_PFCdPFCm_24	12	20	64	962	17Networks_RH_DefaultB_PFCd_8	7Networks_RH_Default_PFCdPFCm_24
981	7Networks_RH_Default_pCunPCC_1	10	-48	8	972	17Networks_RH_DefaultC_Rsp_2	7Networks_RH_Default_pCunPCC_1
982	7Networks_RH_Default_pCunPCC_2	10	-54	14	973	17Networks_RH_DefaultC_Rsp_3	7Networks_RH_Default_pCunPCC_2
983	7Networks_RH_Default_pCunPCC_3	6	-46	14	926	17Networks_RH_DefaultA_pCunPCC_1	7Networks_RH_Default_pCunPCC_3
984	7Networks_RH_Default_pCunPCC_4	16	-58	22	974	17Networks_RH_DefaultC_Rsp_4	7Networks_RH_Default_pCunPCC_4
985	7Networks_RH_Default_pCunPCC_5	8	-42	22	907	17Networks_RH_ContC_Cingp_1	7Networks_RH_Default_pCunPCC_5
986	7Networks_RH_Default_pCunPCC_6	6	-52	20	927	17Networks_RH_DefaultA_pCunPCC_2	7Networks_RH_Default_pCunPCC_6
987	7Networks_RH_Default_pCunPCC_7	4	-62	22	928	17Networks_RH_DefaultA_pCunPCC_3	7Networks_RH_Default_pCunPCC_7
988	7Networks_RH_Default_pCunPCC_8	4	-46	28	929	17Networks_RH_DefaultA_pCunPCC_4	7Networks_RH_Default_pCunPCC_8
989	7Networks_RH_Default_pCunPCC_9	6	-66	28	930	17Networks_RH_DefaultA_pCunPCC_5	7Networks_RH_Default_pCunPCC_9
990	7Networks_RH_Default_pCunPCC_10	8	-54	28	931	17Networks_RH_DefaultA_pCunPCC_6	7Networks_RH_Default_pCunPCC_10
991	7Networks_RH_Default_pCunPCC_11	6	-38	32	932	17Networks_RH_DefaultA_pCunPCC_7	7Networks_RH_Default_pCunPCC_11
992	7Networks_RH_Default_pCunPCC_12	4	-30	36	933	17Networks_RH_DefaultA_pCunPCC_8	7Networks_RH_Default_pCunPCC_12
993	7Networks_RH_Default_pCunPCC_13	12	-44	34	934	17Networks_RH_DefaultA_pCunPCC_9	7Networks_RH_Default_pCunPCC_13
994	7Networks_RH_Default_pCunPCC_14	4	-16	38	935	17Networks_RH_DefaultA_pCunPCC_10	7Networks_RH_Default_pCunPCC_14
995	7Networks_RH_Default_pCunPCC_15	4	-66	36	936	17Networks_RH_DefaultA_pCunPCC_11	7Networks_RH_Default_pCunPCC_15
996	7Networks_RH_Default_pCunPCC_16	10	-54	36	937	17Networks_RH_DefaultA_pCunPCC_12	7Networks_RH_Default_pCunPCC_16
997	7Networks_RH_Default_pCunPCC_17	8	-50	44	901	17Networks_RH_ContC_pCun_6	7Networks_RH_Default_pCunPCC_17
998	7Networks_RH_Default_pCunPCC_18	6	-62	44	903	17Networks_RH_ContC_pCun_8	7Networks_RH_Default_pCunPCC_18
999	7Networks_RH_Cont_pCun_2	6	-38	40	898	17Networks_RH_ContC_pCun_3	7Networks_RH_Cont_pCun_2
1000	7Networks_RH_Cont_pCun_4	8	-44	40	900	17Networks_RH_ContC_pCun_5	7Networks_RH_Cont_pCun_4
