index	ROIName7	R	A	S	ROILabel17	ROIName17	name
634	7Networks_RH_DorsAttn_Post_26	34	-56	54	607	17Networks_RH_DorsAttnA_SPL_7	7Networks_RH_DorsAttn_Post_26
635	7Networks_RH_DorsAttn_Post_27	32	-48	50	608	17Networks_RH_DorsAttnA_SPL_8	7Networks_RH_DorsAttn_Post_27
636	7Networks_RH_DorsAttn_Post_28	36	-34	48	621	17Networks_RH_DorsAttnB_PostC_7	7Networks_RH_DorsAttn_Post_28
637	7Networks_RH_DorsAttn_Post_29	40	-40	58	622	17Networks_RH_DorsAttnB_PostC_8	7Networks_RH_DorsAttn_Post_29
638	7Networks_RH_DorsAttn_Post_30	4	-66	52	806	17Networks_RH_ContC_pCun_8	7Networks_RH_DorsAttn_Post_30
639	7Networks_RH_DorsAttn_Post_31	20	-68	58	609	17Networks_RH_DorsAttnA_SPL_9	7Networks_RH_DorsAttn_Post_31
640	7Networks_RH_DorsAttn_Post_32	10	-70	56	610	17Networks_RH_DorsAttnA_SPL_10	7Networks_RH_DorsAttn_Post_32
641	7Networks_RH_DorsAttn_Post_33	6	-52	54	623	17Networks_RH_DorsAttnB_PostC_9	7Networks_RH_DorsAttn_Post_33
642	7Networks_RH_DorsAttn_Post_34	38	-48	62	625	17Networks_RH_DorsAttnB_PostC_11	7Networks_RH_DorsAttn_Post_34
643	7Networks_RH_DorsAttn_Post_35	28	-56	60	611	17Networks_RH_DorsAttnA_SPL_11	7Networks_RH_DorsAttn_Post_35
644	7Networks_RH_DorsAttn_Post_36	22	-62	62	612	17Networks_RH_DorsAttnA_SPL_12	7Networks_RH_DorsAttn_Post_36
645	7Networks_RH_DorsAttn_Post_37	8	-60	60	626	17Networks_RH_DorsAttnB_PostC_12	7Networks_RH_DorsAttn_Post_37
646	7Networks_RH_DorsAttn_Post_38	14	-64	66	613	17Networks_RH_DorsAttnA_SPL_13	7Networks_RH_DorsAttn_Post_38
647	7Networks_RH_DorsAttn_Post_39	30	-48	70	627	17Networks_RH_DorsAttnB_PostC_13	7Networks_RH_DorsAttn_Post_39
648	7Networks_RH_DorsAttn_Post_40	22	-56	70	628	17Networks_RH_DorsAttnB_PostC_14	7Networks_RH_DorsAttn_Post_40
649	7Networks_RH_DorsAttn_Post_41	8	-48	68	629	17Networks_RH_DorsAttnB_PostC_15	7Networks_RH_DorsAttn_Post_41
650	7Networks_RH_DorsAttn_Post_42	14	-54	70	630	17Networks_RH_DorsAttnB_PostC_16	7Networks_RH_DorsAttn_Post_42
651	7Networks_RH_DorsAttn_FEF_1	42	-2	50	631	17Networks_RH_DorsAttnB_FEF_1	7Networks_RH_DorsAttn_FEF_1
652	7Networks_RH_DorsAttn_FEF_2	30	-2	50	632	17Networks_RH_DorsAttnB_FEF_2	7Networks_RH_DorsAttn_FEF_2
653	7Networks_RH_DorsAttn_FEF_3	24	8	56	753	17Networks_RH_ContA_PFCd_2	7Networks_RH_DorsAttn_FEF_3
654	7Networks_RH_DorsAttn_FEF_4	34	-8	60	634	17Networks_RH_DorsAttnB_FEF_4	7Networks_RH_DorsAttn_FEF_4
655	7Networks_RH_DorsAttn_FEF_5	26	-8	52	635	17Networks_RH_DorsAttnB_FEF_5	7Networks_RH_DorsAttn_FEF_5
656	7Networks_RH_DorsAttn_FEF_6	24	-4	62	636	17Networks_RH_DorsAttnB_FEF_6	7Networks_RH_DorsAttn_FEF_6
657	7Networks_RH_DorsAttn_PrCv_1	48	10	22	758	17Networks_RH_ContA_PFCl_5	7Networks_RH_DorsAttn_PrCv_1
658	7Networks_RH_DorsAttn_PrCv_2	58	10	26	637	17Networks_RH_DorsAttnB_PrCv_1	7Networks_RH_DorsAttn_PrCv_2
659	7Networks_RH_DorsAttn_PrCv_3	44	6	30	761	17Networks_RH_ContA_PFCl_8	7Networks_RH_DorsAttn_PrCv_3
660	7Networks_RH_DorsAttn_PrCv_4	52	6	38	638	17Networks_RH_DorsAttnB_PrCv_2	7Networks_RH_DorsAttn_PrCv_4
661	7Networks_RH_SalVentAttn_TempOccPar_1	60	-46	6	892	17Networks_RH_TempPar_12	7Networks_RH_SalVentAttn_TempOccPar_1
662	7Networks_RH_SalVentAttn_TempOccPar_2	52	-44	12	893	17Networks_RH_TempPar_13	7Networks_RH_SalVentAttn_TempOccPar_2
663	7Networks_RH_SalVentAttn_TempOccPar_3	56	-54	10	895	17Networks_RH_TempPar_15	7Networks_RH_SalVentAttn_TempOccPar_3
664	7Networks_RH_SalVentAttn_TempOccPar_4	64	-38	14	898	17Networks_RH_TempPar_18	7Networks_RH_SalVentAttn_TempOccPar_4
665	7Networks_RH_SalVentAttn_TempOccPar_5	56	-40	20	900	17Networks_RH_TempPar_20	7Networks_RH_SalVentAttn_TempOccPar_5
666	7Networks_RH_SalVentAttn_TempOccPar_6	62	-32	22	639	17Networks_RH_SalVentAttnA_ParOper_1	7Networks_RH_SalVentAttn_TempOccPar_6
667	7Networks_RH_SalVentAttn_TempOccPar_7	50	-30	26	640	17Networks_RH_SalVentAttnA_ParOper_2	7Networks_RH_SalVentAttn_TempOccPar_7
668	7Networks_RH_SalVentAttn_TempOccPar_8	64	-38	26	682	17Networks_RH_SalVentAttnB_IPL_1	7Networks_RH_SalVentAttn_TempOccPar_8
669	7Networks_RH_SalVentAttn_TempOccPar_9	60	-22	22	641	17Networks_RH_SalVentAttnA_ParOper_3	7Networks_RH_SalVentAttn_TempOccPar_9
670	7Networks_RH_SalVentAttn_TempOccPar_10	56	-28	34	642	17Networks_RH_SalVentAttnA_ParOper_4	7Networks_RH_SalVentAttn_TempOccPar_10
671	7Networks_RH_SalVentAttn_TempOccPar_11	64	-30	34	643	17Networks_RH_SalVentAttnA_ParOper_5	7Networks_RH_SalVentAttn_TempOccPar_11
672	7Networks_RH_SalVentAttn_TempOccPar_12	64	-24	40	644	17Networks_RH_SalVentAttnA_ParOper_6	7Networks_RH_SalVentAttn_TempOccPar_12
673	7Networks_RH_SalVentAttn_TempOccPar_13	62	-34	44	684	17Networks_RH_SalVentAttnB_IPL_3	7Networks_RH_SalVentAttn_TempOccPar_13
674	7Networks_RH_SalVentAttn_PrC_1	52	0	46	645	17Networks_RH_SalVentAttnA_PrC_1	7Networks_RH_SalVentAttn_PrC_1
675	7Networks_RH_SalVentAttn_FrOperIns_1	38	8	-14	652	17Networks_RH_SalVentAttnA_Ins_1	7Networks_RH_SalVentAttn_FrOperIns_1
676	7Networks_RH_SalVentAttn_FrOperIns_2	46	6	-16	653	17Networks_RH_SalVentAttnA_Ins_2	7Networks_RH_SalVentAttn_FrOperIns_2
677	7Networks_RH_SalVentAttn_FrOperIns_3	40	2	-10	654	17Networks_RH_SalVentAttnA_Ins_3	7Networks_RH_SalVentAttn_FrOperIns_3
678	7Networks_RH_SalVentAttn_FrOperIns_4	40	-6	-8	655	17Networks_RH_SalVentAttnA_Ins_4	7Networks_RH_SalVentAttn_FrOperIns_4
679	7Networks_RH_SalVentAttn_FrOperIns_5	40	10	-2	656	17Networks_RH_SalVentAttnA_Ins_5	7Networks_RH_SalVentAttn_FrOperIns_5
680	7Networks_RH_SalVentAttn_FrOperIns_6	34	30	0	699	17Networks_RH_SalVentAttnB_Ins_4	7Networks_RH_SalVentAttn_FrOperIns_6
681	7Networks_RH_SalVentAttn_FrOperIns_7	32	20	6	700	17Networks_RH_SalVentAttnB_Ins_5	7Networks_RH_SalVentAttn_FrOperIns_7
682	7Networks_RH_SalVentAttn_FrOperIns_8	40	-12	0	657	17Networks_RH_SalVentAttnA_Ins_6	7Networks_RH_SalVentAttn_FrOperIns_8
683	7Networks_RH_SalVentAttn_FrOperIns_9	38	2	6	658	17Networks_RH_SalVentAttnA_Ins_7	7Networks_RH_SalVentAttn_FrOperIns_9
684	7Networks_RH_SalVentAttn_FrOperIns_10	38	26	6	701	17Networks_RH_SalVentAttnB_Ins_6	7Networks_RH_SalVentAttn_FrOperIns_10
685	7Networks_RH_SalVentAttn_FrOperIns_11	36	16	10	659	17Networks_RH_SalVentAttnA_Ins_8	7Networks_RH_SalVentAttn_FrOperIns_11
686	7Networks_RH_SalVentAttn_FrOperIns_12	48	24	2	702	17Networks_RH_SalVentAttnB_Ins_7	7Networks_RH_SalVentAttn_FrOperIns_12
687	7Networks_RH_SalVentAttn_FrOperIns_13	36	4	12	660	17Networks_RH_SalVentAttnA_Ins_9	7Networks_RH_SalVentAttn_FrOperIns_13
688	7Networks_RH_SalVentAttn_FrOperIns_14	46	18	2	703	17Networks_RH_SalVentAttnB_Ins_8	7Networks_RH_SalVentAttn_FrOperIns_14
689	7Networks_RH_SalVentAttn_FrOperIns_15	42	10	8	646	17Networks_RH_SalVentAttnA_FrOper_1	7Networks_RH_SalVentAttn_FrOperIns_15
690	7Networks_RH_SalVentAttn_FrOperIns_16	50	8	0	647	17Networks_RH_SalVentAttnA_FrOper_2	7Networks_RH_SalVentAttn_FrOperIns_16
691	7Networks_RH_SalVentAttn_FrOperIns_17	46	-2	8	648	17Networks_RH_SalVentAttnA_FrOper_3	7Networks_RH_SalVentAttn_FrOperIns_17
692	7Networks_RH_SalVentAttn_FrOperIns_18	56	4	4	649	17Networks_RH_SalVentAttnA_FrOper_4	7Networks_RH_SalVentAttn_FrOperIns_18
693	7Networks_RH_SalVentAttn_FrOperIns_19	54	10	12	650	17Networks_RH_SalVentAttnA_FrOper_5	7Networks_RH_SalVentAttn_FrOperIns_19
694	7Networks_RH_SalVentAttn_FrOperIns_20	62	8	16	651	17Networks_RH_SalVentAttnA_FrOper_6	7Networks_RH_SalVentAttn_FrOperIns_20
695	7Networks_RH_SalVentAttn_PFCl_1	28	46	32	692	17Networks_RH_SalVentAttnB_PFCl_5	7Networks_RH_SalVentAttn_PFCl_1
696	7Networks_RH_SalVentAttn_Med_1	4	22	28	706	17Networks_RH_SalVentAttnB_PFCmp_2	7Networks_RH_SalVentAttn_Med_1
697	7Networks_RH_SalVentAttn_Med_2	4	8	34	672	17Networks_RH_SalVentAttnA_FrMed_1	7Networks_RH_SalVentAttn_Med_2
698	7Networks_RH_SalVentAttn_Med_3	4	-12	38	673	17Networks_RH_SalVentAttnA_FrMed_2	7Networks_RH_SalVentAttn_Med_3
699	7Networks_RH_SalVentAttn_Med_4	8	24	38	708	17Networks_RH_SalVentAttnB_PFCmp_4	7Networks_RH_SalVentAttn_Med_4
700	7Networks_RH_SalVentAttn_Med_5	8	14	38	674	17Networks_RH_SalVentAttnA_FrMed_3	7Networks_RH_SalVentAttn_Med_5
701	7Networks_RH_SalVentAttn_Med_6	8	-26	40	661	17Networks_RH_SalVentAttnA_ParMed_1	7Networks_RH_SalVentAttn_Med_6
702	7Networks_RH_SalVentAttn_Med_7	10	-36	44	663	17Networks_RH_SalVentAttnA_ParMed_3	7Networks_RH_SalVentAttn_Med_7
703	7Networks_RH_SalVentAttn_Med_8	8	16	50	676	17Networks_RH_SalVentAttnA_FrMed_5	7Networks_RH_SalVentAttn_Med_8
704	7Networks_RH_SalVentAttn_Med_9	8	6	48	677	17Networks_RH_SalVentAttnA_FrMed_6	7Networks_RH_SalVentAttn_Med_9
705	7Networks_RH_SalVentAttn_Med_10	16	-28	40	664	17Networks_RH_SalVentAttnA_ParMed_4	7Networks_RH_SalVentAttn_Med_10
706	7Networks_RH_SalVentAttn_Med_11	10	-42	48	666	17Networks_RH_SalVentAttnA_ParMed_6	7Networks_RH_SalVentAttn_Med_11
707	7Networks_RH_SalVentAttn_Med_12	16	-36	46	667	17Networks_RH_SalVentAttnA_ParMed_7	7Networks_RH_SalVentAttn_Med_12
708	7Networks_RH_SalVentAttn_Med_13	6	-44	54	668	17Networks_RH_SalVentAttnA_ParMed_8	7Networks_RH_SalVentAttn_Med_13
709	7Networks_RH_SalVentAttn_Med_14	6	10	58	678	17Networks_RH_SalVentAttnA_FrMed_7	7Networks_RH_SalVentAttn_Med_14
710	7Networks_RH_SalVentAttn_Med_15	14	-42	54	670	17Networks_RH_SalVentAttnA_ParMed_10	7Networks_RH_SalVentAttn_Med_15
711	7Networks_RH_SalVentAttn_Med_16	12	-46	60	671	17Networks_RH_SalVentAttnA_ParMed_11	7Networks_RH_SalVentAttn_Med_16
712	7Networks_RH_SalVentAttn_Med_17	8	12	68	685	17Networks_RH_SalVentAttnB_PFCd_1	7Networks_RH_SalVentAttn_Med_17
713	7Networks_RH_SalVentAttn_Med_18	6	0	66	679	17Networks_RH_SalVentAttnA_FrMed_8	7Networks_RH_SalVentAttn_Med_18
714	7Networks_RH_SalVentAttn_Med_19	16	8	70	687	17Networks_RH_SalVentAttnB_PFCd_3	7Networks_RH_SalVentAttn_Med_19
715	7Networks_RH_SalVentAttn_Med_20	20	-2	70	680	17Networks_RH_SalVentAttnA_FrMed_9	7Networks_RH_SalVentAttn_Med_20
716	7Networks_RH_SalVentAttn_Med_21	12	-4	72	681	17Networks_RH_SalVentAttnA_FrMed_10	7Networks_RH_SalVentAttn_Med_21
717	7Networks_RH_Limbic_OFC_1	22	14	-22	711	17Networks_RH_LimbicB_OFC_1	7Networks_RH_Limbic_OFC_1
718	7Networks_RH_Limbic_OFC_2	14	16	-18	712	17Networks_RH_LimbicB_OFC_2	7Networks_RH_Limbic_OFC_2
719	7Networks_RH_Limbic_OFC_3	16	26	-24	713	17Networks_RH_LimbicB_OFC_3	7Networks_RH_Limbic_OFC_3
720	7Networks_RH_Limbic_OFC_4	10	28	-20	714	17Networks_RH_LimbicB_OFC_4	7Networks_RH_Limbic_OFC_4
721	7Networks_RH_Limbic_OFC_5	10	42	-24	715	17Networks_RH_LimbicB_OFC_5	7Networks_RH_Limbic_OFC_5
722	7Networks_RH_Limbic_OFC_6	24	28	-18	716	17Networks_RH_LimbicB_OFC_6	7Networks_RH_Limbic_OFC_6
723	7Networks_RH_Limbic_OFC_7	16	48	-20	717	17Networks_RH_LimbicB_OFC_7	7Networks_RH_Limbic_OFC_7
724	7Networks_RH_Limbic_OFC_8	4	20	-20	718	17Networks_RH_LimbicB_OFC_8	7Networks_RH_Limbic_OFC_8
725	7Networks_RH_Limbic_OFC_9	4	42	-24	720	17Networks_RH_LimbicB_OFC_10	7Networks_RH_Limbic_OFC_9
726	7Networks_RH_Limbic_OFC_10	8	58	-22	721	17Networks_RH_LimbicB_OFC_11	7Networks_RH_Limbic_OFC_10
727	7Networks_RH_Limbic_OFC_11	20	62	-14	722	17Networks_RH_LimbicB_OFC_12	7Networks_RH_Limbic_OFC_11
728	7Networks_RH_Limbic_OFC_12	4	26	-12	723	17Networks_RH_LimbicB_OFC_13	7Networks_RH_Limbic_OFC_12
729	7Networks_RH_Limbic_OFC_13	12	66	-6	724	17Networks_RH_LimbicB_OFC_14	7Networks_RH_Limbic_OFC_13
730	7Networks_RH_Limbic_TempPole_1	36	0	-44	725	17Networks_RH_LimbicA_TempPole_1	7Networks_RH_Limbic_TempPole_1
731	7Networks_RH_Limbic_TempPole_2	24	6	-42	726	17Networks_RH_LimbicA_TempPole_2	7Networks_RH_Limbic_TempPole_2
732	7Networks_RH_Limbic_TempPole_3	34	14	-40	727	17Networks_RH_LimbicA_TempPole_3	7Networks_RH_Limbic_TempPole_3
733	7Networks_RH_Limbic_TempPole_4	40	-10	-34	728	17Networks_RH_LimbicA_TempPole_4	7Networks_RH_Limbic_TempPole_4
734	7Networks_RH_Limbic_TempPole_5	30	-6	-36	729	17Networks_RH_LimbicA_TempPole_5	7Networks_RH_Limbic_TempPole_5
735	7Networks_RH_Limbic_TempPole_6	52	-8	-38	730	17Networks_RH_LimbicA_TempPole_6	7Networks_RH_Limbic_TempPole_6
736	7Networks_RH_Limbic_TempPole_7	20	0	-32	731	17Networks_RH_LimbicA_TempPole_7	7Networks_RH_Limbic_TempPole_7
737	7Networks_RH_Limbic_TempPole_8	24	6	-30	732	17Networks_RH_LimbicA_TempPole_8	7Networks_RH_Limbic_TempPole_8
738	7Networks_RH_Limbic_TempPole_9	36	-18	-32	733	17Networks_RH_LimbicA_TempPole_9	7Networks_RH_Limbic_TempPole_9
739	7Networks_RH_Limbic_TempPole_10	52	-22	-30	734	17Networks_RH_LimbicA_TempPole_10	7Networks_RH_Limbic_TempPole_10
740	7Networks_RH_Limbic_TempPole_11	42	-22	-24	735	17Networks_RH_LimbicA_TempPole_11	7Networks_RH_Limbic_TempPole_11
741	7Networks_RH_Limbic_TempPole_12	30	14	-30	736	17Networks_RH_LimbicA_TempPole_12	7Networks_RH_Limbic_TempPole_12
742	7Networks_RH_Limbic_TempPole_13	40	22	-30	737	17Networks_RH_LimbicA_TempPole_13	7Networks_RH_Limbic_TempPole_13
743	7Networks_RH_Limbic_TempPole_14	22	-14	-30	738	17Networks_RH_LimbicA_TempPole_14	7Networks_RH_Limbic_TempPole_14
744	7Networks_RH_Limbic_TempPole_15	44	-32	-24	739	17Networks_RH_LimbicA_TempPole_15	7Networks_RH_Limbic_TempPole_15
745	7Networks_RH_Limbic_TempPole_16	38	12	-24	740	17Networks_RH_LimbicA_TempPole_16	7Networks_RH_Limbic_TempPole_16
746	7Networks_RH_Limbic_TempPole_17	22	-22	-24	878	17Networks_RH_DefaultC_PHC_2	7Networks_RH_Limbic_TempPole_17
747	7Networks_RH_Limbic_TempPole_18	42	12	-20	741	17Networks_RH_LimbicA_TempPole_17	7Networks_RH_Limbic_TempPole_18
748	7Networks_RH_Cont_Par_1	60	-40	36	683	17Networks_RH_SalVentAttnB_IPL_2	7Networks_RH_Cont_Par_1
749	7Networks_RH_Cont_Par_2	60	-44	40	772	17Networks_RH_ContB_IPL_3	7Networks_RH_Cont_Par_2
750	7Networks_RH_Cont_Par_3	56	-50	46	774	17Networks_RH_ContB_IPL_5	7Networks_RH_Cont_Par_3
751	7Networks_RH_Cont_Par_4	56	-38	48	744	17Networks_RH_ContA_IPS_1	7Networks_RH_Cont_Par_4
752	7Networks_RH_Cont_Par_5	38	-74	48	775	17Networks_RH_ContB_IPL_6	7Networks_RH_Cont_Par_5
753	7Networks_RH_Cont_Par_6	52	-42	48	776	17Networks_RH_ContB_IPL_7	7Networks_RH_Cont_Par_6
754	7Networks_RH_Cont_Par_7	44	-62	52	777	17Networks_RH_ContB_IPL_8	7Networks_RH_Cont_Par_7
755	7Networks_RH_Cont_Par_8	52	-34	50	745	17Networks_RH_ContA_IPS_2	7Networks_RH_Cont_Par_8
756	7Networks_RH_Cont_Par_9	46	-52	54	778	17Networks_RH_ContB_IPL_9	7Networks_RH_Cont_Par_9
757	7Networks_RH_Cont_Par_10	46	-46	48	747	17Networks_RH_ContA_IPS_4	7Networks_RH_Cont_Par_10
758	7Networks_RH_Cont_Par_11	38	-60	46	749	17Networks_RH_ContA_IPS_6	7Networks_RH_Cont_Par_11
759	7Networks_RH_Cont_Par_12	40	-52	44	750	17Networks_RH_ContA_IPS_7	7Networks_RH_Cont_Par_12
760	7Networks_RH_Cont_Temp_1	60	-26	-24	765	17Networks_RH_ContB_Temp_1	7Networks_RH_Cont_Temp_1
761	7Networks_RH_Cont_Temp_2	60	-38	-20	767	17Networks_RH_ContB_Temp_3	7Networks_RH_Cont_Temp_2
762	7Networks_RH_Cont_Temp_3	66	-32	-12	768	17Networks_RH_ContB_Temp_4	7Networks_RH_Cont_Temp_3
763	7Networks_RH_Cont_Temp_4	62	-44	-14	742	17Networks_RH_ContA_Temp_1	7Networks_RH_Cont_Temp_4
764	7Networks_RH_Cont_Temp_5	66	-40	-6	769	17Networks_RH_ContB_Temp_5	7Networks_RH_Cont_Temp_5
765	7Networks_RH_Cont_Temp_6	64	-50	2	888	17Networks_RH_TempPar_8	7Networks_RH_Cont_Temp_6
766	7Networks_RH_Cont_PFCv_1	34	18	-10	696	17Networks_RH_SalVentAttnB_Ins_1	7Networks_RH_Cont_PFCv_1
767	7Networks_RH_Cont_PFCv_2	42	24	-12	697	17Networks_RH_SalVentAttnB_Ins_2	7Networks_RH_Cont_PFCv_2
768	7Networks_RH_Cont_PFCv_3	34	22	-2	698	17Networks_RH_SalVentAttnB_Ins_3	7Networks_RH_Cont_PFCv_3
769	7Networks_RH_Cont_PFCl_1	26	40	-16	719	17Networks_RH_LimbicB_OFC_9	7Networks_RH_Cont_PFCl_1
770	7Networks_RH_Cont_PFCl_2	26	50	-14	788	17Networks_RH_ContB_PFClv_1	7Networks_RH_Cont_PFCl_2
771	7Networks_RH_Cont_PFCl_3	36	54	-12	790	17Networks_RH_ContB_PFClv_3	7Networks_RH_Cont_PFCl_3
772	7Networks_RH_Cont_PFCl_4	44	46	-14	791	17Networks_RH_ContB_PFClv_4	7Networks_RH_Cont_PFCl_4
773	7Networks_RH_Cont_PFCl_5	50	40	-8	866	17Networks_RH_DefaultB_PFCv_4	7Networks_RH_Cont_PFCl_5
774	7Networks_RH_Cont_PFCl_6	30	58	-4	792	17Networks_RH_ContB_PFClv_5	7Networks_RH_Cont_PFCl_6
775	7Networks_RH_Cont_PFCl_7	42	52	-4	793	17Networks_RH_ContB_PFClv_6	7Networks_RH_Cont_PFCl_7
776	7Networks_RH_Cont_PFCl_8	24	62	2	794	17Networks_RH_ContB_PFClv_7	7Networks_RH_Cont_PFCl_8
777	7Networks_RH_Cont_PFCl_9	48	42	0	694	17Networks_RH_SalVentAttnB_PFClv_1	7Networks_RH_Cont_PFCl_9
778	7Networks_RH_Cont_PFCl_10	34	56	10	795	17Networks_RH_ContB_PFClv_8	7Networks_RH_Cont_PFCl_10
779	7Networks_RH_Cont_PFCl_11	40	50	8	695	17Networks_RH_SalVentAttnB_PFClv_2	7Networks_RH_Cont_PFCl_11
780	7Networks_RH_Cont_PFCl_12	46	38	10	754	17Networks_RH_ContA_PFCl_1	7Networks_RH_Cont_PFCl_12
781	7Networks_RH_Cont_PFCl_13	54	16	12	704	17Networks_RH_SalVentAttnB_Ins_9	7Networks_RH_Cont_PFCl_13
782	7Networks_RH_Cont_PFCl_14	26	58	12	796	17Networks_RH_ContB_PFClv_9	7Networks_RH_Cont_PFCl_14
783	7Networks_RH_Cont_PFCl_15	52	30	18	755	17Networks_RH_ContA_PFCl_2	7Networks_RH_Cont_PFCl_15
784	7Networks_RH_Cont_PFCl_16	42	46	18	688	17Networks_RH_SalVentAttnB_PFCl_1	7Networks_RH_Cont_PFCl_16
785	7Networks_RH_Cont_PFCl_17	50	18	22	756	17Networks_RH_ContA_PFCl_3	7Networks_RH_Cont_PFCl_17
786	7Networks_RH_Cont_PFCl_18	44	34	20	757	17Networks_RH_ContA_PFCl_4	7Networks_RH_Cont_PFCl_18
787	7Networks_RH_Cont_PFCl_19	32	48	20	689	17Networks_RH_SalVentAttnB_PFCl_2	7Networks_RH_Cont_PFCl_19
788	7Networks_RH_Cont_PFCl_20	26	56	26	690	17Networks_RH_SalVentAttnB_PFCl_3	7Networks_RH_Cont_PFCl_20
789	7Networks_RH_Cont_PFCl_21	46	26	26	759	17Networks_RH_ContA_PFCl_6	7Networks_RH_Cont_PFCl_21
790	7Networks_RH_Cont_PFCl_22	46	34	28	779	17Networks_RH_ContB_PFCld_1	7Networks_RH_Cont_PFCl_22
791	7Networks_RH_Cont_PFCl_23	38	42	30	691	17Networks_RH_SalVentAttnB_PFCl_4	7Networks_RH_Cont_PFCl_23
792	7Networks_RH_Cont_PFCl_24	42	18	28	760	17Networks_RH_ContA_PFCl_7	7Networks_RH_Cont_PFCl_24
793	7Networks_RH_Cont_PFCl_25	50	24	34	780	17Networks_RH_ContB_PFCld_2	7Networks_RH_Cont_PFCl_25
794	7Networks_RH_Cont_PFCl_26	42	30	36	781	17Networks_RH_ContB_PFCld_3	7Networks_RH_Cont_PFCl_26
795	7Networks_RH_Cont_PFCl_27	38	10	36	762	17Networks_RH_ContA_PFCl_9	7Networks_RH_Cont_PFCl_27
796	7Networks_RH_Cont_PFCl_28	32	40	40	693	17Networks_RH_SalVentAttnB_PFCl_6	7Networks_RH_Cont_PFCl_28
797	7Networks_RH_Cont_PFCl_29	44	18	44	782	17Networks_RH_ContB_PFCld_4	7Networks_RH_Cont_PFCl_29
798	7Networks_RH_Cont_PFCl_30	36	32	44	783	17Networks_RH_ContB_PFCld_5	7Networks_RH_Cont_PFCl_30
799	7Networks_RH_Cont_PFCl_31	44	6	46	784	17Networks_RH_ContB_PFCld_6	7Networks_RH_Cont_PFCl_31
800	7Networks_RH_Cont_PFCl_32	32	24	52	785	17Networks_RH_ContB_PFCld_7	7Networks_RH_Cont_PFCl_32
801	7Networks_RH_Cont_PFCl_33	38	10	58	786	17Networks_RH_ContB_PFCld_8	7Networks_RH_Cont_PFCl_33
802	7Networks_RH_Cont_PFCl_34	30	12	54	752	17Networks_RH_ContA_PFCd_1	7Networks_RH_Cont_PFCl_34
803	7Networks_RH_Cont_PFCl_35	22	18	60	787	17Networks_RH_ContB_PFCld_9	7Networks_RH_Cont_PFCl_35
804	7Networks_RH_Cont_PFCl_36	24	8	66	686	17Networks_RH_SalVentAttnB_PFCd_2	7Networks_RH_Cont_PFCl_36
805	7Networks_RH_Cont_pCun_1	16	-66	32	800	17Networks_RH_ContC_pCun_2	7Networks_RH_Cont_pCun_1
806	7Networks_RH_Cont_pCun_2	14	-74	42	801	17Networks_RH_ContC_pCun_3	7Networks_RH_Cont_pCun_2
807	7Networks_RH_Cont_pCun_3	6	-74	48	804	17Networks_RH_ContC_pCun_6	7Networks_RH_Cont_pCun_3
808	7Networks_RH_Cont_Cing_1	6	-34	26	808	17Networks_RH_ContC_Cingp_2	7Networks_RH_Cont_Cing_1
809	7Networks_RH_Cont_Cing_2	6	10	28	763	17Networks_RH_ContA_Cingm_1	7Networks_RH_Cont_Cing_2
810	7Networks_RH_Cont_Cing_3	6	-18	30	809	17Networks_RH_ContC_Cingp_3	7Networks_RH_Cont_Cing_3
811	7Networks_RH_Cont_Cing_4	6	-2	30	764	17Networks_RH_ContA_Cingm_2	7Networks_RH_Cont_Cing_4
812	7Networks_RH_Cont_PFCmp_1	8	34	20	705	17Networks_RH_SalVentAttnB_PFCmp_1	7Networks_RH_Cont_PFCmp_1
813	7Networks_RH_Cont_PFCmp_2	10	28	28	707	17Networks_RH_SalVentAttnB_PFCmp_3	7Networks_RH_Cont_PFCmp_2
814	7Networks_RH_Cont_PFCmp_3	6	34	32	797	17Networks_RH_ContB_PFCmp_1	7Networks_RH_Cont_PFCmp_3
815	7Networks_RH_Cont_PFCmp_4	4	28	48	798	17Networks_RH_ContB_PFCmp_2	7Networks_RH_Cont_PFCmp_4
816	7Networks_RH_Cont_PFCmp_5	6	20	60	709	17Networks_RH_SalVentAttnB_PFCmp_5	7Networks_RH_Cont_PFCmp_5
817	7Networks_RH_Default_Par_1	58	-48	14	897	17Networks_RH_TempPar_17	7Networks_RH_Default_Par_1
818	7Networks_RH_Default_Par_2	50	-44	20	899	17Networks_RH_TempPar_19	7Networks_RH_Default_Par_2
819	7Networks_RH_Default_Par_3	50	-58	18	597	17Networks_RH_DorsAttnA_ParOcc_5	7Networks_RH_Default_Par_3
820	7Networks_RH_Default_Par_4	48	-50	18	813	17Networks_RH_DefaultA_IPL_1	7Networks_RH_Default_Par_4
821	7Networks_RH_Default_Par_5	56	-48	22	814	17Networks_RH_DefaultA_IPL_2	7Networks_RH_Default_Par_5
822	7Networks_RH_Default_Par_6	50	-64	24	870	17Networks_RH_DefaultC_IPL_1	7Networks_RH_Default_Par_6
823	7Networks_RH_Default_Par_7	44	-56	28	815	17Networks_RH_DefaultA_IPL_3	7Networks_RH_Default_Par_7
824	7Networks_RH_Default_Par_8	48	-70	28	871	17Networks_RH_DefaultC_IPL_2	7Networks_RH_Default_Par_8
825	7Networks_RH_Default_Par_9	54	-54	26	816	17Networks_RH_DefaultA_IPL_4	7Networks_RH_Default_Par_9
826	7Networks_RH_Default_Par_10	56	-44	30	770	17Networks_RH_ContB_IPL_1	7Networks_RH_Default_Par_10
